CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,216,"Consider the arguments for and against euthanasia as a limited defence to murder, available only to the medical profession",,"You are a university student. Write an essay on the topic Consider the arguments for and against euthanasia as a limited defence to murder, available only to the medical profession.",,,,
BAWE,217,There is one right answer for every legal question. Discuss.,,You are a university student. Write an essay on the topic There is one right answer for every legal question. Discuss..,,,,
BAWE,218,Family Law Assessment,,You are a university student. Write an essay on the topic Family Law Assessment.,,,,
BAWE,219,Crime and the Sanctioning Process Assessment,,You are a university student. Write an essay on the topic Crime and the Sanctioning Process Assessment.,,,,
BAWE,220,The European Council does not play a formal role in Community decision-making and does not constitute an institution hierarchically superior to the Community Institutions. (Koen Lenaerts). Discuss.,,You are a university student. Write an essay on the topic The European Council does not play a formal role in Community decision-making and does not constitute an institution hierarchically superior to the Community Institutions. (Koen Lenaerts). Discuss..,,,,
BAWE,221,"Consideration is a perfectly adequate test of liability in contract, the so-called doctrine of intention to create legal relations is superfluous. Discuss this statement in light of decided cases.",,"You are a university student. Write an essay on the topic Consideration is a perfectly adequate test of liability in contract, the so-called doctrine of intention to create legal relations is superfluous. Discuss this statement in light of decided cases..",,,,
BAWE,222,Business strategies demand discipline in the execution of long-term strategic plans and flexibility to address emergent changes. Discuss. Explain which one of the two features is more critical in your view.,,You are a university student. Write an essay on the topic Business strategies demand discipline in the execution of long-term strategic plans and flexibility to address emergent changes. Discuss. Explain which one of the two features is more critical in your view..,,,,
BAWE,223,What implications does human relations theory have for the organization of work?,,You are a university student. Write an essay on the topic What implications does human relations theory have for the organization of work?.,,,,
BAWE,224,Whether worker happiness leads to productivity,,You are a university student. Write an essay on the topic Whether worker happiness leads to productivity.,,,,
BAWE,225,Class Definitions,,You are a university student. Write an essay on the topic Class Definitions.,,,,
BAWE,226,Corporate Governance,,You are a university student. Write an essay on the topic Corporate Governance.,,,,
BAWE,227,"Discuss in detail a production of a contemporary British play. How fully did it met the demands of the script, and did it constitute an interpretation of it?",,"You are a university student. Write an essay on the topic Discuss in detail a production of a contemporary British play. How fully did it met the demands of the script, and did it constitute an interpretation of it?.",,,,
BAWE,228,Saved is almost irresponsibly optimistic What can Edward Bond have meant?,,You are a university student. Write an essay on the topic Saved is almost irresponsibly optimistic What can Edward Bond have meant?.,,,,
BAWE,229,Poetry and Society: 1500-word close reading exercise of 'The Badger' by John Clare.,,You are a university student. Write an essay on the topic Poetry and Society: 1500-word close reading exercise of 'The Badger' by John Clare..,,,,
BAWE,230,"In what ways does Translations explain the idea that ""a civilisation can be imprisoned in a linguistic contour that no longer matched the landscape... of fact."" [Act II, Scene I]",,"You are a university student. Write an essay on the topic In what ways does Translations explain the idea that ""a civilisation can be imprisoned in a linguistic contour that no longer matched the landscape... of fact."" [Act II, Scene I].",,,,
BAWE,231,"With particular reference to the Oresteia and Bacchae, explore the ways in which madness, as a female affliction, emasculates and destroys tragic male characters.",,"You are a university student. Write an essay on the topic With particular reference to the Oresteia and Bacchae, explore the ways in which madness, as a female affliction, emasculates and destroys tragic male characters..",,,,
BAWE,232,"In what ways, and for what reasons, have theatre/performance makers challenged the formal properties of Realism?",,"You are a university student. Write an essay on the topic In what ways, and for what reasons, have theatre/performance makers challenged the formal properties of Realism?.",,,,
BAWE,233,Assess the similarities and differences between the early eng settlements of North America and those of the Spanish colonisers.,,You are a university student. Write an essay on the topic Assess the similarities and differences between the early eng settlements of North America and those of the Spanish colonisers..,,,,
BAWE,234,How successful was the New Deal?,,You are a university student. Write an essay on the topic How successful was the New Deal?.,,,,
BAWE,235,Why do so many people in the world today go hungry?,,You are a university student. Write an essay on the topic Why do so many people in the world today go hungry?.,,,,
BAWE,236,Was it racism or economic factors that caused the enslavement of Africans in colonial North America?,,You are a university student. Write an essay on the topic Was it racism or economic factors that caused the enslavement of Africans in colonial North America?.,,,,
BAWE,237,To what extent did the Romantic Movement pave the way for modern environmentalism?,,You are a university student. Write an essay on the topic To what extent did the Romantic Movement pave the way for modern environmentalism?.,,,,
BAWE,238,Did Anabaptism present a serious threat to established authority in the sixteenth-century?,,You are a university student. Write an essay on the topic Did Anabaptism present a serious threat to established authority in the sixteenth-century?.,,,,
BAWE,239,"In what ways did religion affect the lives of people in early modern Europe, c.1500?",,"You are a university student. Write an essay on the topic In what ways did religion affect the lives of people in early modern Europe, c.1500?.",,,,
BAWE,240,Did Britain's commercial empire depend on slavery?,,You are a university student. Write an essay on the topic Did Britain's commercial empire depend on slavery?.,,,,
BAWE,241,Why did Americans build skyscrapers?,,You are a university student. Write an essay on the topic Why did Americans build skyscrapers?.,,,,
BAWE,242,Why was the railroad important in generating popularity for Atlantic City as a mass resort?,,You are a university student. Write an essay on the topic Why was the railroad important in generating popularity for Atlantic City as a mass resort?.,,,,
BAWE,243,How did silver mining influence the development of the Mexican economy during the sixteenth century?,,You are a university student. Write an essay on the topic How did silver mining influence the development of the Mexican economy during the sixteenth century?.,,,,
BAWE,244,Did the Spanish 'spiritual conquest' fail in sixteenth-century Peru?,,You are a university student. Write an essay on the topic Did the Spanish 'spiritual conquest' fail in sixteenth-century Peru?.,,,,
BAWE,245,"How did religious belief influence and interact with Inca imperial expansion, ca. 1430-1530?",,"You are a university student. Write an essay on the topic How did religious belief influence and interact with Inca imperial expansion, ca. 1430-1530?.",,,,
BAWE,246,Investigate the immediate public reaction and political consequences of the Rep├║blica Croma├▒├│n tragedy in Buenos Aires.,,You are a university student. Write an essay on the topic Investigate the immediate public reaction and political consequences of the Rep├║blica Croma├▒├│n tragedy in Buenos Aires..,,,,
BAWE,247,"Examining the rivalry between Boca Juniors and River Plate, discuss the historical importance of football in Argentinian society.",,"You are a university student. Write an essay on the topic Examining the rivalry between Boca Juniors and River Plate, discuss the historical importance of football in Argentinian society..",,,,
BAWE,248,"Were 19th century Indians in Peru able to conceive of the ""nation""? How did foreign wars alter their pact with the nation state?",,"You are a university student. Write an essay on the topic Were 19th century Indians in Peru able to conceive of the ""nation""? How did foreign wars alter their pact with the nation state?.",,,,
BAWE,249,'The 1950s offered distinctly mixed blessings for American Women.' Discuss.,,You are a university student. Write an essay on the topic 'The 1950s offered distinctly mixed blessings for American Women.' Discuss..,,,,
BAWE,250,"As the nineteenth century progressed, U.S. narratives seem to shift from tales of optimism to ones more guarded and elegiac about lost opportunities. Discuss.",,"You are a university student. Write an essay on the topic As the nineteenth century progressed, U.S. narratives seem to shift from tales of optimism to ones more guarded and elegiac about lost opportunities. Discuss..",,,,
BAWE,251,"Give a close analysis of Gabriela Mistral's ""La Tierra"".",,"You are a university student. Write an essay on the topic Give a close analysis of Gabriela Mistral's ""La Tierra""..",,,,
BAWE,252,Examine the Indian position and response to Creole republicanism in nineteenth century postcolonial Peru.,,You are a university student. Write an essay on the topic Examine the Indian position and response to Creole republicanism in nineteenth century postcolonial Peru..,,,,
BAWE,253,"How can psychologists best use qualitative methods in research? In your answer, pay particular attention to the reliability and validity of qualitative research methods, and refer to at least two empirical research papers published in the period January 2003 - November 2005.",,"You are a university student. Write an essay on the topic How can psychologists best use qualitative methods in research? In your answer, pay particular attention to the reliability and validity of qualitative research methods, and refer to at least two empirical research papers published in the period January 2003 - November 2005..",,,,
BAWE,254,'A gets B to do something that he or she would not otherwise do'. Does this sum up the essence of political power?,,You are a university student. Write an essay on the topic 'A gets B to do something that he or she would not otherwise do'. Does this sum up the essence of political power?.,,,,
BAWE,255,Is Marxism dead?,,You are a university student. Write an essay on the topic Is Marxism dead?.,,,,
BAWE,256,Why do so few Americans vote? Do American voters make highly individualised choices or are there any regularities in voting behaviour that can be observed? Illustrate your answer with some references to the 2004 Presidential elections.,,You are a university student. Write an essay on the topic Why do so few Americans vote? Do American voters make highly individualised choices or are there any regularities in voting behaviour that can be observed? Illustrate your answer with some references to the 2004 Presidential elections..,,,,
BAWE,257,Is the UN an effective international organisation?,,You are a university student. Write an essay on the topic Is the UN an effective international organisation?.,,,,
BAWE,258,"There is a simple fact that underpins any analysis of China's global role - China is not a terribly important country"" (Gerry Segal) Discuss.",,"You are a university student. Write an essay on the topic There is a simple fact that underpins any analysis of China's global role - China is not a terribly important country"" (Gerry Segal) Discuss..",,,,
BAWE,259,Does Locke justify unlimited accumulation?,,You are a university student. Write an essay on the topic Does Locke justify unlimited accumulation?.,,,,
BAWE,260,Critically assess the major conceptual ideas of Liberals about International Relations,,You are a university student. Write an essay on the topic Critically assess the major conceptual ideas of Liberals about International Relations.,,,,
BAWE,261,Evaluate Marx's conception of the capitalist social order as antagonistic and crisis prone.,,You are a university student. Write an essay on the topic Evaluate Marx's conception of the capitalist social order as antagonistic and crisis prone..,,,,
BAWE,262,What are the bases of employees' commitment to customer service and to what extent does achieving such commitment require the management of emotion?,,You are a university student. Write an essay on the topic What are the bases of employees' commitment to customer service and to what extent does achieving such commitment require the management of emotion?.,,,,
BAWE,263,In what circumstances would you expect an organisation to take a strategic approach to recruitment and selection? What policies and practices would characterize such an approach?,,You are a university student. Write an essay on the topic In what circumstances would you expect an organisation to take a strategic approach to recruitment and selection? What policies and practices would characterize such an approach?.,,,,
BAWE,264,What part did the discovery of a sea passage to Asia play in explaining the decline of the Ottoman Empire?,,You are a university student. Write an essay on the topic What part did the discovery of a sea passage to Asia play in explaining the decline of the Ottoman Empire?.,,,,
BAWE,265,Assess Bayley's account of the crises of empire in the late eighteenth -early nineteenth centuries. How does his account of 'world crises' compare with Goldstone's account of world crisis in the mid seventeenth century?,,You are a university student. Write an essay on the topic Assess Bayley's account of the crises of empire in the late eighteenth -early nineteenth centuries. How does his account of 'world crises' compare with Goldstone's account of world crisis in the mid seventeenth century?.,,,,
BAWE,266,"What, for Hobbes grounds political obligation?",,"You are a university student. Write an essay on the topic What, for Hobbes grounds political obligation?.",,,,
BAWE,267,Political Issue: Media treatment towards Taiwan's latest call for cross straits dialogue - conciliatory or confrontational?,,You are a university student. Write an essay on the topic Political Issue: Media treatment towards Taiwan's latest call for cross straits dialogue - conciliatory or confrontational?.,,,,
BAWE,268,Why do so few Americans vote? Do American voters make highly individualised choices or are there any regularities in voting behaviour that can be observed? Illustrate your answer with some references to 2004 Presidential elections.,,You are a university student. Write an essay on the topic Why do so few Americans vote? Do American voters make highly individualised choices or are there any regularities in voting behaviour that can be observed? Illustrate your answer with some references to 2004 Presidential elections..,,,,
BAWE,269,"Produce a 1500-2000 word review of the theories and approaches that you have studied. The review should be personal, explaining which of the theories and approaches you feel are the most efficacious for a student of world politics. Feel free to be eclectic if that's what you think is the best approach. You will also need to explain what you think are the main failings of those theories and approaches that you reject.",,"You are a university student. Write an essay on the topic Produce a 1500-2000 word review of the theories and approaches that you have studied. The review should be personal, explaining which of the theories and approaches you feel are the most efficacious for a student of world politics. Feel free to be eclectic if that's what you think is the best approach. You will also need to explain what you think are the main failings of those theories and approaches that you reject..",,,,
BAWE,270,"'Find a form of association that defends and protects the person and goods of each associate with all the common force and by means of which each one, uniting with all, nevertheless obeys only himself and remains as free as before.' An examination of Rousseau's fundamental problem and his solution to it.",,"You are a university student. Write an essay on the topic 'Find a form of association that defends and protects the person and goods of each associate with all the common force and by means of which each one, uniting with all, nevertheless obeys only himself and remains as free as before.' An examination of Rousseau's fundamental problem and his solution to it..",,,,
BAWE,271,"What is the more convincing hypothesis - the ""China Threat"" or the ""Peaceful rise of China""?",,"You are a university student. Write an essay on the topic What is the more convincing hypothesis - the ""China Threat"" or the ""Peaceful rise of China""?.",,,,
BAWE,272,Food Creates National Cleavages More Than Unites Them.,,You are a university student. Write an essay on the topic Food Creates National Cleavages More Than Unites Them..,,,,
BAWE,273,On Capital Punishment,,You are a university student. Write an essay on the topic On Capital Punishment.,,,,
BAWE,274,Threat of Islam or threat to Islam? Critically assess the conflict between Islam and the West.,,You are a university student. Write an essay on the topic Threat of Islam or threat to Islam? Critically assess the conflict between Islam and the West..,,,,
BAWE,275,Transcending Victimhood: A Critical Analysis of Women in Ethnic Conflict,,You are a university student. Write an essay on the topic Transcending Victimhood: A Critical Analysis of Women in Ethnic Conflict.,,,,
BAWE,276,Understanding the Dynamics of Political Culture and Regime Stability: Crucial to Achieving Sustainable Political Rule,,You are a university student. Write an essay on the topic Understanding the Dynamics of Political Culture and Regime Stability: Crucial to Achieving Sustainable Political Rule.,,,,
BAWE,277,European Press Coverage of the Merkel-Schroeder Struggle: Striving to Widen the Scope of Media Analysis,,You are a university student. Write an essay on the topic European Press Coverage of the Merkel-Schroeder Struggle: Striving to Widen the Scope of Media Analysis.,,,,
BAWE,278,"Realism, Liberalism and Marxism: An Unnecessary Antagonism",,"You are a university student. Write an essay on the topic Realism, Liberalism and Marxism: An Unnecessary Antagonism.",,,,
BAWE,279,The Feminist Contribution to Political Thought: A Ground-Breaking Challenge,,You are a university student. Write an essay on the topic The Feminist Contribution to Political Thought: A Ground-Breaking Challenge.,,,,
BAWE,280,"The Rise of Transnational Actors: Towards the Creation of a ""New World Order""?",,"You are a university student. Write an essay on the topic The Rise of Transnational Actors: Towards the Creation of a ""New World Order""?.",,,,
BAWE,281,The Fall of China and the Rise of the West: Reflecting Democracy's Triumph over Autocracy?,,You are a university student. Write an essay on the topic The Fall of China and the Rise of the West: Reflecting Democracy's Triumph over Autocracy?.,,,,
BAWE,282,The Transformation of the Music Industry: A Move to Technology and Perfect Competition,,You are a university student. Write an essay on the topic The Transformation of the Music Industry: A Move to Technology and Perfect Competition.,,,,
BAWE,283,The Essence of Political Power,,You are a university student. Write an essay on the topic The Essence of Political Power.,,,,
BAWE,284,Escaping from Cynicism in Interstate Relations: A Review of World Views on International Politics,,You are a university student. Write an essay on the topic Escaping from Cynicism in Interstate Relations: A Review of World Views on International Politics.,,,,
BAWE,285,Press Coverage of the Japan-China Conflict: Deepening the Countries' Mutual Hostilities?,,You are a university student. Write an essay on the topic Press Coverage of the Japan-China Conflict: Deepening the Countries' Mutual Hostilities?.,,,,
BAWE,286,Globalisation in Today's World: A Recipe for Destruction or a Force for Peace?,,You are a university student. Write an essay on the topic Globalisation in Today's World: A Recipe for Destruction or a Force for Peace?.,,,,
BAWE,287,Nationalism: a Weakening Ideology or an Enduringly Potent Political Force?,,You are a university student. Write an essay on the topic Nationalism: a Weakening Ideology or an Enduringly Potent Political Force?.,,,,
BAWE,288,At a Crossroads Between Monopoly and Competition: The Critical State of Today's Music Industry,,You are a university student. Write an essay on the topic At a Crossroads Between Monopoly and Competition: The Critical State of Today's Music Industry.,,,,
BAWE,289,Douglass North's Theory of Institutions: Key to Understanding Underdevelopment Today?,,You are a university student. Write an essay on the topic Douglass North's Theory of Institutions: Key to Understanding Underdevelopment Today?.,,,,
BAWE,290,Divergence Big Time in Twentieth Century Economic Growth: Dooming Neoclassical Predictions of Future Convergence?,,You are a university student. Write an essay on the topic Divergence Big Time in Twentieth Century Economic Growth: Dooming Neoclassical Predictions of Future Convergence?.,,,,
BAWE,291,Can sociologists make use of official statistics or should they seek to generate their own?,,You are a university student. Write an essay on the topic Can sociologists make use of official statistics or should they seek to generate their own?.,,,,
BAWE,292,What are ethical problems of observational research as compared with survey research?,,You are a university student. Write an essay on the topic What are ethical problems of observational research as compared with survey research?.,,,,
BAWE,293,What arguments do you think may be given for or against democracy?,,You are a university student. Write an essay on the topic What arguments do you think may be given for or against democracy?.,,,,
BAWE,294,What do you understand by the term 'charisma'?,,You are a university student. Write an essay on the topic What do you understand by the term 'charisma'?.,,,,
BAWE,295,Why did Hua Guofeng fail to hold on to power?,,You are a university student. Write an essay on the topic Why did Hua Guofeng fail to hold on to power?.,,,,
BAWE,296,How can Simmel describe life in a modern metropolis as both more impersonal and more individualistic than in pre-modern society?,,You are a university student. Write an essay on the topic How can Simmel describe life in a modern metropolis as both more impersonal and more individualistic than in pre-modern society?.,,,,
BAWE,297,THE ENGLISH LAW ON VICARIOUS LIABILITY IS THE BEST COMPROMISE WHICH COULD HAVE BEEN REACHED BETWEEN THE NEEDS OF TORT VICTIMS FOR COMPENSATION AND THE FREEDOM OF BUSINESSES TO OPERATE WITHOUT EXCESSIVE BURDENS.,,You are a university student. Write an essay on the topic THE ENGLISH LAW ON VICARIOUS LIABILITY IS THE BEST COMPROMISE WHICH COULD HAVE BEEN REACHED BETWEEN THE NEEDS OF TORT VICTIMS FOR COMPENSATION AND THE FREEDOM OF BUSINESSES TO OPERATE WITHOUT EXCESSIVE BURDENS..,,,,
BAWE,298,'Patriarchy was more secure on paper than in practice.' Discuss.,,You are a university student. Write an essay on the topic 'Patriarchy was more secure on paper than in practice.' Discuss..,,,,
BAWE,299,'The people had no role to play in politics'. Discuss.,,You are a university student. Write an essay on the topic 'The people had no role to play in politics'. Discuss..,,,,
BAWE,300,To what extent did the religion practiced by the Catholic laity change in the sixteenth and seventeenth centuries?,,You are a university student. Write an essay on the topic To what extent did the religion practiced by the Catholic laity change in the sixteenth and seventeenth centuries?.,,,,
BAWE,301,'Braudel betrayed the Annales tradition.' Discuss.,,You are a university student. Write an essay on the topic 'Braudel betrayed the Annales tradition.' Discuss..,,,,
BAWE,302,What part did the factors outlined in Weber's Protestant Ethic play in explaining the divergent economic development of Western and Eastern civilisations,,You are a university student. Write an essay on the topic What part did the factors outlined in Weber's Protestant Ethic play in explaining the divergent economic development of Western and Eastern civilisations.,,,,
BAWE,303,"Why is Keynes often seen as continuing the 'classical political economy' tradition, rather than fitting within the neo-classical economics tradition?",,"You are a university student. Write an essay on the topic Why is Keynes often seen as continuing the 'classical political economy' tradition, rather than fitting within the neo-classical economics tradition?.",,,,
BAWE,304,Critically assess the doctrine of intention to create legal relations in the light of the above statement and relevant legal developments.,,You are a university student. Write an essay on the topic Critically assess the doctrine of intention to create legal relations in the light of the above statement and relevant legal developments..,,,,
BAWE,305,"Supporting your argument with detailed examples, identify and explore which of the movements we have covered on the course has made the greatest contribution to innovations in performance.",,"You are a university student. Write an essay on the topic Supporting your argument with detailed examples, identify and explore which of the movements we have covered on the course has made the greatest contribution to innovations in performance..",,,,
BAWE,306,"Compare and contrast the way Ibsen and Strindberg treat destructive patterns of interaction in their work, commenting on the relative importance attached to free will and determinism, and showing how visual methods are used to communicate the author's vision.",,"You are a university student. Write an essay on the topic Compare and contrast the way Ibsen and Strindberg treat destructive patterns of interaction in their work, commenting on the relative importance attached to free will and determinism, and showing how visual methods are used to communicate the author's vision..",,,,
BAWE,307,What are the Distinguishing Features of Grotowski's 'poor' theatre?,,You are a university student. Write an essay on the topic What are the Distinguishing Features of Grotowski's 'poor' theatre?.,,,,
BAWE,308,The Social Construction Of Black Masculinity Necessarily Manifests Contradictory Experiences. Critically Discuss.,,You are a university student. Write an essay on the topic The Social Construction Of Black Masculinity Necessarily Manifests Contradictory Experiences. Critically Discuss..,,,,
BAWE,309,"Foucault's writings went a long way towards challenging the presumption that in the victorian period 'On the subject of sex, silence became the rule' (Foucault). Explain and evaluate Foucault's views on victorian sexual repression.",,"You are a university student. Write an essay on the topic Foucault's writings went a long way towards challenging the presumption that in the victorian period 'On the subject of sex, silence became the rule' (Foucault). Explain and evaluate Foucault's views on victorian sexual repression..",,,,
BAWE,310,Was There The Development Of A Tory Party Between 1806 and 1827?,,You are a university student. Write an essay on the topic Was There The Development Of A Tory Party Between 1806 and 1827?.,,,,
BAWE,311,Medical euthanasia should not be tolerated or legitimised for the simple reason that conduct designed to bring about the end of the life is the antithesis of proper medicine. Discuss.,,You are a university student. Write an essay on the topic Medical euthanasia should not be tolerated or legitimised for the simple reason that conduct designed to bring about the end of the life is the antithesis of proper medicine. Discuss..,,,,
BAWE,312,Are Modern Psychologists Still Logical Positivists?,,You are a university student. Write an essay on the topic Are Modern Psychologists Still Logical Positivists?.,,,,
BAWE,313,"How the diversity of values, powers and opportunities can influence clinical decision making among doctors and their patients focusing on how stereotyping is responsible for racial and ethnic inequalities",,"You are a university student. Write an essay on the topic How the diversity of values, powers and opportunities can influence clinical decision making among doctors and their patients focusing on how stereotyping is responsible for racial and ethnic inequalities.",,,,
BAWE,314,Health in the Community,,You are a university student. Write an essay on the topic Health in the Community.,,,,
BAWE,315,Is there a role for induction in science?,,You are a university student. Write an essay on the topic Is there a role for induction in science?.,,,,
BAWE,316,How and why do UK organisations seek flexibility in labour use? What constraints do they face in practice?,,You are a university student. Write an essay on the topic How and why do UK organisations seek flexibility in labour use? What constraints do they face in practice?.,,,,
BAWE,317,'Perdition is more likely than resurgence'.(Metcalf 2005:115).Is the decline in collective bargaining in the UK now irreversible?,,You are a university student. Write an essay on the topic 'Perdition is more likely than resurgence'.(Metcalf 2005:115).Is the decline in collective bargaining in the UK now irreversible?.,,,,
BAWE,318,What are the main features of Simmel's theory of modernity?,,You are a university student. Write an essay on the topic What are the main features of Simmel's theory of modernity?.,,,,
BAWE,319,Are all forms of art part of the 'culture industry'?,,You are a university student. Write an essay on the topic Are all forms of art part of the 'culture industry'?.,,,,
BAWE,320,There are no parallels in life to the concentration camps. Its horror can never be fully embraced by the imagination for the very reason it stands outside of life and death. Discuss,,You are a university student. Write an essay on the topic There are no parallels in life to the concentration camps. Its horror can never be fully embraced by the imagination for the very reason it stands outside of life and death. Discuss.,,,,
BAWE,321,Did the Death Camps Introduce a New Principle into Modern Political Life?,,You are a university student. Write an essay on the topic Did the Death Camps Introduce a New Principle into Modern Political Life?.,,,,
BAWE,322,In what sense might Hobbes' Leviathan be considered as a modern state?,,You are a university student. Write an essay on the topic In what sense might Hobbes' Leviathan be considered as a modern state?.,,,,
BAWE,323,What factors led to the idea that there could be a science of society?,,You are a university student. Write an essay on the topic What factors led to the idea that there could be a science of society?.,,,,
BAWE,324,What Are 'Housing Classes'? Do They Help Us Theorise Ethnic Differentials?,,You are a university student. Write an essay on the topic What Are 'Housing Classes'? Do They Help Us Theorise Ethnic Differentials?.,,,,
BAWE,325,The Social Division between Man as 'Breadwinner' and Woman as 'Homemaker' is a Product of Modern Society ?,,You are a university student. Write an essay on the topic The Social Division between Man as 'Breadwinner' and Woman as 'Homemaker' is a Product of Modern Society ?.,,,,
BAWE,326,What Are The Distinctive Features Of 'Modern Societies'?,,You are a university student. Write an essay on the topic What Are The Distinctive Features Of 'Modern Societies'?.,,,,
BAWE,327,"Taylorism was a new form of relationship between employer and employee, introduced because of the development of the large capitalist corporation. Discuss.",,"You are a university student. Write an essay on the topic Taylorism was a new form of relationship between employer and employee, introduced because of the development of the large capitalist corporation. Discuss..",,,,
BAWE,328,GM foods - the dangers,,You are a university student. Write an essay on the topic GM foods - the dangers.,,,,
BAWE,329,What are health inequalities and why do some social groups have poorer health than others? What role can doctors play in addressing inequalities in health and how effective are they likely to be?,,You are a university student. Write an essay on the topic What are health inequalities and why do some social groups have poorer health than others? What role can doctors play in addressing inequalities in health and how effective are they likely to be?.,,,,
BAWE,330,South Africa's Truth and Reconciliation Commission failed in its main aims. Discuss.,,You are a university student. Write an essay on the topic South Africa's Truth and Reconciliation Commission failed in its main aims. Discuss..,,,,
BAWE,331,Explain the Law of One Price and Purchasing Power Parity Hypothesis and discuss both their economic and empirical relevance. Illustrate using examples,,You are a university student. Write an essay on the topic Explain the Law of One Price and Purchasing Power Parity Hypothesis and discuss both their economic and empirical relevance. Illustrate using examples.,,,,
BAWE,332,Which early infant abilities and preferences might facilitate later language development?,,You are a university student. Write an essay on the topic Which early infant abilities and preferences might facilitate later language development?.,,,,
BAWE,333,'Evolutionary psychology provides a single unifying starting point for understanding why we think as we do today.' Archer (2001). Discuss.,,You are a university student. Write an essay on the topic 'Evolutionary psychology provides a single unifying starting point for understanding why we think as we do today.' Archer (2001). Discuss..,,,,
BAWE,334,How can psychologists best use qualitative methods in research?,,You are a university student. Write an essay on the topic How can psychologists best use qualitative methods in research?.,,,,
BAWE,335,What are the advantages and disadvantages of stage models of cognitive development?,,You are a university student. Write an essay on the topic What are the advantages and disadvantages of stage models of cognitive development?.,,,,
BAWE,336,Kleinwort Benson Ltd. v Lincoln City Council [1998] 4,,You are a university student. Write an essay on the topic Kleinwort Benson Ltd. v Lincoln City Council [1998] 4.,,,,
BAWE,337,There is no need for the doctrine of privity: the doctrine of consideration performs the same function. To what extent do you agree or disagree with this statement and why?,,You are a university student. Write an essay on the topic There is no need for the doctrine of privity: the doctrine of consideration performs the same function. To what extent do you agree or disagree with this statement and why?.,,,,
BAWE,338,How does sensation become perception?,,You are a university student. Write an essay on the topic How does sensation become perception?.,,,,
BAWE,339,Critically discuss research on the verbal and non-verbal correlates of lying and comment on the prospects for reliable detection.,,You are a university student. Write an essay on the topic Critically discuss research on the verbal and non-verbal correlates of lying and comment on the prospects for reliable detection..,,,,
BAWE,340,Critically examine how cosmopolitan ideas approach the ethical and political challenges of contemporary international relations.,,You are a university student. Write an essay on the topic Critically examine how cosmopolitan ideas approach the ethical and political challenges of contemporary international relations..,,,,
BAWE,341,Is the realist critique of liberal internationalism a sound one?,,You are a university student. Write an essay on the topic Is the realist critique of liberal internationalism a sound one?.,,,,
BAWE,342,A critical examination of the contribution of foreign aid to the alleviation of world poverty in the context of the consequences of globalisation,,You are a university student. Write an essay on the topic A critical examination of the contribution of foreign aid to the alleviation of world poverty in the context of the consequences of globalisation.,,,,
BAWE,343,An Assessment of the Applicability of the Concept of Cosmopolitan Democracy to the EU,,You are a university student. Write an essay on the topic An Assessment of the Applicability of the Concept of Cosmopolitan Democracy to the EU.,,,,
BAWE,344,Moral Pluralism or Universalism? A Critical Interrogation of the Debates in IR Theory,,You are a university student. Write an essay on the topic Moral Pluralism or Universalism? A Critical Interrogation of the Debates in IR Theory.,,,,
BAWE,345,Why do MNCs set up subsidiaries abroad? Explain your answer with examples.,,You are a university student. Write an essay on the topic Why do MNCs set up subsidiaries abroad? Explain your answer with examples..,,,,
BAWE,346,How well did British Industry respond to foreign competition before 1914? Would performance have been better if entrepreneurs had been quicker to adopt new technology?,,You are a university student. Write an essay on the topic How well did British Industry respond to foreign competition before 1914? Would performance have been better if entrepreneurs had been quicker to adopt new technology?.,,,,
BAWE,347,What were the major changes in the international economy after 1914? Why did the Gold Standard work well before 1914 but not in the interwar period?,,You are a university student. Write an essay on the topic What were the major changes in the international economy after 1914? Why did the Gold Standard work well before 1914 but not in the interwar period?.,,,,
BAWE,348,"Watching the governments of the euro zone dealing with its stability and growth pact is a little like watching an escapologist struggling free from a tight knot of rope (The Economist, 17 July 2003)",,"You are a university student. Write an essay on the topic Watching the governments of the euro zone dealing with its stability and growth pact is a little like watching an escapologist struggling free from a tight knot of rope (The Economist, 17 July 2003).",,,,
BAWE,349,Why has there been a proliferation of financial crises since the 1970s? How culpable is the IMF?,,You are a university student. Write an essay on the topic Why has there been a proliferation of financial crises since the 1970s? How culpable is the IMF?.,,,,
BAWE,350,How well did British services adjust to the changed economic climate of the interwar period? Was the response better in sectors sheltered from international competition?,,You are a university student. Write an essay on the topic How well did British services adjust to the changed economic climate of the interwar period? Was the response better in sectors sheltered from international competition?.,,,,
BAWE,351,What were the major institutional changes in British agriculture from 1700-1850? Did these bring about changes in technology?,,You are a university student. Write an essay on the topic What were the major institutional changes in British agriculture from 1700-1850? Did these bring about changes in technology?.,,,,
BAWE,352,What was the economic significance of the reduction in transport costs during the eighteenth and nineteenth centuries? Were the railways more important than the canals or the turnpike trusts?,,You are a university student. Write an essay on the topic What was the economic significance of the reduction in transport costs during the eighteenth and nineteenth centuries? Were the railways more important than the canals or the turnpike trusts?.,,,,
BAWE,353,What factors affect the extent to which monopoly is associated with inefficient resource allocation?,,You are a university student. Write an essay on the topic What factors affect the extent to which monopoly is associated with inefficient resource allocation?.,,,,
BAWE,354,To what extent should policy be used to stabilise the economy? Discuss with examples from the UK,,You are a university student. Write an essay on the topic To what extent should policy be used to stabilise the economy? Discuss with examples from the UK.,,,,
